name,image_url,review_count,rating,price,type_list,address,link,source
Pascade,https://f.roocdn.com/images/menus/66019/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1528382093,14,4.0,€€€,"[""Français""]","14 Rue Daunou, Paris, 75002",https://deliveroo.fr/menu/paris/2eme-bourse/pascade?day=today&time=ASAP,Deliveroo
Red chicken - Paris,https://f.roocdn.com/images/menus/90281/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1540310278,0,0.0,€€,"[""Poulet"", ""Halal""]","108 Rue Saint-Denis PARIS 02 75002, Paris, 75002",https://deliveroo.fr/menu/paris/2eme-bourse/red-chicken-paris?day=today&time=ASAP,Deliveroo
Les caves Nysa,https://f.roocdn.com/images/menus/26812/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1491907796,50,4.7,€,"[""Alcool"", ""Apéritif"", ""Boissons""]","120 Rue de Belleville, Paris, 75020",https://deliveroo.fr/menu/paris/paris-20eme-pyrenees/nysa-belleville?day=today&time=ASAP,Deliveroo
Pokaï,https://f.roocdn.com/images/menus/57796/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1532078758,38,4.25,€€,"[""Poke"", ""Hawaiian"", ""Asiatique""]","42 Rue de Bretagne, Paris, 75003",https://deliveroo.fr/menu/paris/3eme-temple/pokai-bretagne?day=today&time=ASAP,Deliveroo
Aux trois maillets,https://f.roocdn.com/images/menus/85060/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1540811334,0,0.0,€€€,"[""Français""]","67 rue Saint Denis 75001 Paris, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/aux-trois-maillets?day=today&time=ASAP,Deliveroo
O Chateau,https://f.roocdn.com/images/menus/56540/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1522053996,0,0.0,€€,"[""Français"", ""Alcool"", ""Apéritif""]","68 Rue Jean-Jacques Rousseau, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/o-chateau?day=today&time=ASAP,Deliveroo
Le mijana,https://f.roocdn.com/images/menus/81428/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1536936514,0,0.0,€€,"[""Libanais""]","84 rue de Provence 75009 Paris, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/le-mijana?day=today&time=ASAP,Deliveroo
Traiteur ô beyrouth,https://f.roocdn.com/images/menu_tags/47/menu-tag-image.jpg?width=400&height=225&auto=webp&format=jpg&fit=crop&v=&quality=80,0,0.0,€€,"[""Libanais"", ""Végétalien"", ""Halal"", ""Végétarien""]","67 rue Rambuteau, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/traiteur-o-beyrouth?day=today&time=ASAP,Deliveroo
Moodiz,https://f.roocdn.com/images/menu_tags/7/menu-tag-image.jpg?width=400&height=225&auto=webp&format=jpg&fit=crop&v=&quality=80,0,0.0,€€,"[""Français"", ""Végétarien""]","82 Rue Blanche, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/moodiz?day=today&time=ASAP,Deliveroo
O'Indien,https://f.roocdn.com/images/menus/79615/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537282411,0,0.0,€€,"[""Indien""]","52 rue de la folie mericourt, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-republique/the-kitchen-paris?day=today&time=ASAP,Deliveroo
Subway - Vill'Up,https://f.roocdn.com/images/menu_tags/6/menu-tag-image.jpg?width=400&height=225&auto=webp&format=jpg&fit=crop&v=&quality=80,0,0.0,€,"[""Sandwiches"", ""Américain""]","30 Avenue Corentin Cariou, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/subway-villup?day=today&time=ASAP,Deliveroo
